1	0	0	0	0
2	0	0	0.7854	5
3	0	0	1.5708	5
4	0	0	2.3562	5
5	0	0	3.1416	5
6	0	0	3.927	5
7	0	0	4.7124	5
8	0	0.1	4.7124	1
9	0	0.1	3.927	6
10	0	0.1	3.1416	6
11	0	0.1	2.3562	6
12	0	0.1	1.5708	6
13	0	0.1	0.7854	6
14	0	0.1	0	6
15	-0.1	0.1	0	3
16	-0.1	0.1	-0.7854	6
17	-0.1	0.1	-1.5708	6
18	-0.2	0.1	-1.5708	3
19	-0.3	0.1	-1.5708	3
20	-0.3	0.1	-0.7854	5
21	-0.3	0.1	0	5
22	-0.4	0.1	0	3
23	-0.4	0.1	0.7854	5
24	-0.4	0.1	1.5708	5
25	-0.4	0.1	2.3562	5
26	-0.4	0.1	3.1416	5
27	-0.4	0.1	3.927	5
28	-0.4	0.1	4.7124	5
29	-0.5	0.1	4.7124	3
30	-0.5	0.1	3.927	6
31	-0.5	0.1	3.1416	6
32	-0.5	0.1	2.3562	6
33	-0.5	0.1	1.5708	6
34	-0.5	0.1	0.7854	6
35	-0.5	0.1	0	6
36	-0.5	0.2	0	1
37	-0.5	0.3	0	1
38	-0.5	0.3	0.7854	5
39	-0.5	0.3	1.5708	5
40	-0.5	0.4	1.5708	1
41	-0.5	0.4	2.3562	5
42	-0.5	0.4	3.1416	5
43	-0.5	0.4	3.927	5
44	-0.5	0.4	4.7124	5
45	-0.6	0.4	4.7124	3
46	-0.7	0.4	4.7124	3
47	-0.7	0.4	3.927	6
48	-0.7	0.4	3.1416	6
49	-0.7	0.4	2.3562	6
50	-0.7	0.4	1.5708	6
51	-0.7	0.4	0.7854	6
52	-0.7	0.4	0	6
53	-0.8	0.4	0	3
54	-0.8	0.4	0.7854	5
55	-0.8	0.4	1.5708	5
56	-0.9	0.4	1.5708	3
57	-0.9	0.4	0.7854	6
58	-0.9	0.4	0	6
59	-0.9	0.4	-0.7854	6
60	-0.9	0.4	-1.5708	6
61	-1	0.4	-1.5708	3
62	-1	0.4	-2.3562	6
63	-1	0.4	-3.1416	6
64	-1.1	0.4	-3.1416	3
65	-1.1	0.4	-3.927	6
66	-1.1	0.4	-4.7124	6
67	-1.1	0.4	-5.4978	6
68	-1.1	0.4	-6.2832	6
69	-1.1	0.4	-7.0686	6
70	-1.1	0.4	-7.854	6
71	-1.1	0.4	-8.6394	6
72	-1.1	0.4	-9.4248	6
73	-1.1	0.4	-10.21	6
74	-1.1	0.4	-10.996	6
75	-1.1	0.4	-11.781	6
76	-1.1	0.4	-12.566	6
77	-1.1	0.4	-13.352	6
78	-1.1	0.4	-14.137	6
79	-1.1	0.4	-14.923	6
80	-1.1	0.4	-15.708	6
81	-1.1	0.4	-14.923	5
82	-1.1	0.4	-14.137	5
83	-1.1	0.4	-13.352	5
84	-1.1	0.4	-12.566	5
85	-1.1	0.4	-11.781	5
86	-1.1	0.4	-10.996	5
87	-1.1	0.4	-11.781	6
88	-1.1	0.4	-12.566	6
89	-1.1	0.4	-13.352	6
90	-1.1	0.4	-14.137	6
91	-1.1	0.4	-14.923	6
92	-1.1	0.4	-15.708	6
93	-1	0.4	-15.708	4
94	-0.9	0.4	-15.708	4
95	-0.8	0.4	-15.708	4
96	-0.8	0.4	-16.493	6
97	-0.8	0.4	-17.279	6
98	-0.7	0.4	-17.279	4
99	-0.6	0.4	-17.279	4
100	-0.6	0.4	-18.064	6
101	-0.6	0.4	-18.85	6
102	-0.6	0.4	-19.635	6
103	-0.6	0.4	-20.42	6
104	-0.6	0.4	-21.206	6
105	-0.6	0.4	-21.991	6
106	-0.5	0.4	-21.991	4
107	-0.5	0.4	-22.777	6
108	-0.5	0.4	-23.562	6
109	-0.5	0.4	-24.347	6
110	-0.5	0.4	-25.133	6
111	-0.4	0.4	-25.133	4
112	-0.4	0.4	-24.347	5
113	-0.4	0.4	-23.562	5
114	-0.4	0.4	-22.777	5
115	-0.4	0.4	-21.991	5
116	-0.4	0.4	-21.206	5
117	-0.4	0.4	-20.42	5
118	-0.3	0.4	-20.42	4
119	-0.3	0.4	-21.206	6
120	-0.3	0.4	-21.991	6
121	-0.3	0.4	-22.777	6
122	-0.3	0.4	-23.562	6
123	-0.3	0.4	-24.347	6
124	-0.3	0.4	-25.133	6
125	-0.2	0.4	-25.133	4
126	-0.1	0.4	-25.133	4
127	-0.1	0.4	-25.918	6
128	-0.1	0.4	-26.704	6
129	-0.1	0.3	-26.704	2
130	-0.1	0.3	-25.918	5
131	-0.1	0.3	-25.133	5
132	-0.1	0.3	-24.347	5
133	-0.1	0.3	-23.562	5
134	-2.7756e-17	0.3	-23.562	4
135	0.1	0.3	-23.562	4
136	0.1	0.3	-22.777	5
137	0.1	0.3	-21.991	5
138	0.1	0.3	-21.206	5
139	0.1	0.3	-20.42	5
140	0.2	0.3	-20.42	4
141	0.3	0.3	-20.42	4
142	0.3	0.3	-21.206	6
143	0.3	0.3	-21.991	6
144	0.4	0.3	-21.991	4
145	0.4	0.3	-22.777	6
146	0.4	0.3	-23.562	6
147	0.4	0.3	-24.347	6
148	0.4	0.3	-25.133	6
149	0.5	0.3	-25.133	4
150	0.6	0.3	-25.133	4
151	0.6	0.3	-24.347	5
152	0.6	0.3	-23.562	5
153	0.7	0.3	-23.562	4
154	0.7	0.3	-22.777	5
155	0.7	0.3	-21.991	5
156	0.7	0.3	-21.206	5
157	0.7	0.3	-20.42	5
158	0.7	0.3	-19.635	5
159	0.7	0.3	-18.85	5
160	0.8	0.3	-18.85	4
161	0.9	0.3	-18.85	4
162	0.9	0.3	-19.635	6
163	0.9	0.3	-20.42	6
164	0.9	0.3	-21.206	6
165	0.9	0.3	-21.991	6
166	1	0.3	-21.991	4
167	1	0.3	-21.206	5
168	1	0.3	-20.42	5
169	1	0.3	-19.635	5
170	1	0.3	-18.85	5
171	1	0.3	-18.064	5
172	1	0.3	-17.279	5
173	1.1	0.3	-17.279	4
174	1.1	0.3	-18.064	6
175	1.1	0.3	-18.85	6
176	1.2	0.3	-18.85	4
177	1.2	0.3	-19.635	6
178	1.2	0.3	-20.42	6
179	1.2	0.3	-21.206	6
180	1.2	0.3	-21.991	6
181	1.3	0.3	-21.991	4
182	1.3	0.3	-21.206	5
183	1.3	0.3	-20.42	5
184	1.3	0.3	-19.635	5
185	1.3	0.3	-18.85	5
186	1.3	0.3	-18.064	5
187	1.3	0.3	-17.279	5
188	1.4	0.3	-17.279	4
189	1.4	0.3	-16.493	5
190	1.4	0.3	-15.708	5
191	1.4	0.3	-14.923	5
192	1.4	0.3	-14.137	5
193	1.4	0.3	-13.352	5
194	1.4	0.3	-12.566	5
195	1.5	0.3	-12.566	4
196	1.5	0.3	-11.781	5
197	1.5	0.3	-10.996	5
198	1.6	0.3	-10.996	4
199	1.6	0.3	-10.21	5
200	1.6	0.3	-9.4248	5
201	1.6	0.3	-8.6394	5
202	1.6	0.3	-7.854	5
203	1.7	0.3	-7.854	4
204	1.8	0.3	-7.854	4
205	1.8	0.3	-7.0686	5
206	1.8	0.3	-6.2832	5
207	1.8	0.3	-5.4978	5
208	1.8	0.3	-4.7124	5
209	1.8	0.3	-3.927	5
210	1.8	0.3	-3.1416	5
