1	0	0	0	0
2	0	0	0.7854	5
3	0	0	1.5708	5
4	0	0	2.3562	5
5	0	0	3.1416	5
6	0.1	0	3.1416	4
7	0.1	0	3.927	5
8	0.1	0	4.7124	5
9	0.1	0	5.4978	5
10	0.1	0	6.2832	5
11	0.1	0	7.0686	5
12	0.1	0	7.854	5
13	0.2	0	7.854	4
14	0.2	0	7.0686	6
15	0.2	0	6.2832	6
16	0.2	0	5.4978	6
17	0.2	0	4.7124	6
18	0.2	0	3.927	6
19	0.2	0	3.1416	6
20	0.2	-0.1	3.1416	2
21	0.2	-0.1	2.3562	6
22	0.2	-0.1	1.5708	6
23	0.2	-0.2	1.5708	2
24	0.2	-0.2	2.3562	5
25	0.2	-0.2	3.1416	5
26	0.2	-0.3	3.1416	2
27	0.2	-0.4	3.1416	2
28	0.2	-0.5	3.1416	2
29	0.2	-0.5	2.3562	6
30	0.2	-0.5	1.5708	6
31	0.2	-0.6	1.5708	2
32	0.2	-0.7	1.5708	2
33	0.2	-0.7	0.7854	6
34	0.2	-0.7	0	6
35	0.2	-0.8	0	2
36	0.2	-0.9	0	2
37	0.2	-0.9	0.7854	5
38	0.2	-0.9	1.5708	5
39	0.2	-0.9	2.3562	5
40	0.2	-0.9	3.1416	5
41	0.2	-1	3.1416	2
42	0.2	-1	2.3562	6
43	0.2	-1	1.5708	6
44	0.2	-1.1	1.5708	2
45	0.2	-1.2	1.5708	2
46	0.2	-1.3	1.5708	2
47	0.2	-1.4	1.5708	2
48	0.2	-1.4	2.3562	5
49	0.2	-1.4	3.1416	5
50	0.2	-1.4	3.927	5
51	0.2	-1.4	4.7124	5
52	0.2	-1.4	5.4978	5
53	0.2	-1.4	6.2832	5
54	0.2	-1.5	6.2832	2
55	0.2	-1.5	5.4978	6
56	0.2	-1.5	4.7124	6
57	0.2	-1.5	3.927	6
58	0.2	-1.5	3.1416	6
59	0.2	-1.6	3.1416	2
60	0.2	-1.6	2.3562	6
61	0.2	-1.6	1.5708	6
62	0.2	-1.6	0.7854	6
63	0.2	-1.6	0	6
64	0.2	-1.7	0	2
65	0.2	-1.7	-0.7854	6
66	0.2	-1.7	-1.5708	6
67	0.2	-1.7	-2.3562	6
68	0.2	-1.7	-3.1416	6
69	0.2	-1.8	-3.1416	2
70	0.2	-1.8	-2.3562	5
71	0.2	-1.8	-1.5708	5
72	0.2	-1.8	-0.7854	5
73	0.2	-1.8	0	5
74	0.2	-1.8	0.7854	5
75	0.2	-1.8	1.5708	5
76	0.2	-1.9	1.5708	2
77	0.2	-1.9	2.3562	5
78	0.2	-1.9	3.1416	5
79	0.2	-2	3.1416	2
80	0.2	-2	2.3562	6
81	0.2	-2	1.5708	6
82	0.2	-2	0.7854	6
83	0.2	-2	0	6
84	0.2	-2	-0.7854	6
85	0.2	-2	-1.5708	6
86	0.2	-2.1	-1.5708	2
87	0.2	-2.2	-1.5708	2
88	0.2	-2.3	-1.5708	2
89	0.2	-2.3	-2.3562	6
90	0.2	-2.3	-3.1416	6
91	0.2	-2.4	-3.1416	2
92	0.2	-2.4	-2.3562	5
93	0.2	-2.4	-1.5708	5
94	0.2	-2.4	-0.7854	5
95	0.2	-2.4	0	5
96	0.2	-2.5	0	2
97	0.2	-2.5	-0.7854	6
98	0.2	-2.5	-1.5708	6
99	0.2	-2.5	-2.3562	6
100	0.2	-2.5	-3.1416	6
101	0.2	-2.5	-3.927	6
102	0.2	-2.5	-4.7124	6
103	0.2	-2.6	-4.7124	2
104	0.2	-2.7	-4.7124	2
105	0.2	-2.8	-4.7124	2
106	0.2	-2.9	-4.7124	2
107	0.2	-2.9	-3.927	5
108	0.2	-2.9	-3.1416	5
109	0.2	-2.9	-2.3562	5
110	0.2	-2.9	-1.5708	5
111	0.2	-2.9	-0.7854	5
112	0.2	-2.9	0	5
113	0.2	-3	0	2
114	0.2	-3	-0.7854	6
115	0.2	-3	-1.5708	6
116	0.2	-3.1	-1.5708	2
117	0.2	-3.1	-2.3562	6
118	0.2	-3.1	-3.1416	6
119	0.2	-3.1	-3.927	6
120	0.2	-3.1	-4.7124	6
121	0.2	-3.1	-5.4978	6
122	0.2	-3.1	-6.2832	6
123	0.2	-3.2	-6.2832	2
124	0.2	-3.2	-7.0686	6
125	0.2	-3.2	-7.854	6
126	0.2	-3.2	-8.6394	6
127	0.2	-3.2	-9.4248	6
128	0.2	-3.3	-9.4248	2
129	0.2	-3.3	-8.6394	5
130	0.2	-3.3	-7.854	5
131	0.2	-3.3	-7.0686	5
132	0.2	-3.3	-6.2832	5
133	0.2	-3.3	-5.4978	5
134	0.2	-3.3	-4.7124	5
135	0.2	-3.4	-4.7124	2
136	0.2	-3.4	-5.4978	6
137	0.2	-3.4	-6.2832	6
138	0.2	-3.5	-6.2832	2
139	0.2	-3.5	-7.0686	6
140	0.2	-3.5	-7.854	6
141	0.2	-3.5	-8.6394	6
142	0.2	-3.5	-9.4248	6
143	0.2	-3.6	-9.4248	2
144	0.2	-3.6	-10.21	6
145	0.2	-3.6	-10.996	6
146	0.2	-3.7	-10.996	2
147	0.2	-3.7	-10.21	5
148	0.2	-3.7	-9.4248	5
149	0.2	-3.7	-8.6394	5
150	0.2	-3.7	-7.854	5
151	0.2	-3.7	-7.0686	5
152	0.2	-3.7	-6.2832	5
153	0.2	-3.8	-6.2832	2
154	0.2	-3.8	-7.0686	6
155	0.2	-3.8	-7.854	6
156	0.2	-3.8	-8.6394	6
157	0.2	-3.8	-9.4248	6
158	0.2	-3.8	-10.21	6
159	0.2	-3.8	-10.996	6
160	0.2	-3.9	-10.996	2
161	0.2	-3.9	-10.21	5
162	0.2	-3.9	-9.4248	5
163	0.2	-4	-9.4248	2
164	0.2	-4	-10.21	6
165	0.2	-4	-10.996	6
166	0.2	-4	-11.781	6
167	0.2	-4	-12.566	6
168	0.2	-4	-13.352	6
169	0.2	-4	-14.137	6
170	0.2	-4.1	-14.137	2
171	0.2	-4.2	-14.137	2
172	0.2	-4.2	-13.352	5
173	0.2	-4.2	-12.566	5
174	0.2	-4.2	-11.781	5
175	0.2	-4.2	-10.996	5
176	0.2	-4.2	-10.21	5
177	0.2	-4.2	-9.4248	5
178	0.2	-4.3	-9.4248	2
179	0.2	-4.3	-8.6394	5
180	0.2	-4.3	-7.854	5
181	0.2	-4.3	-7.0686	5
182	0.2	-4.3	-6.2832	5
183	0.2	-4.4	-6.2832	2
184	0.2	-4.5	-6.2832	2
185	0.2	-4.5	-5.4978	5
186	0.2	-4.5	-4.7124	5
187	0.2	-4.5	-3.927	5
188	0.2	-4.5	-3.1416	5
189	0.2	-4.5	-2.3562	5
190	0.2	-4.5	-1.5708	5
191	0.2	-4.6	-1.5708	2
192	0.2	-4.7	-1.5708	2
193	0.2	-4.8	-1.5708	2
194	0.2	-4.8	-2.3562	6
195	0.2	-4.8	-3.1416	6
196	0.2	-4.9	-3.1416	2
197	0.2	-4.9	-3.927	6
198	0.2	-4.9	-4.7124	6
199	0.2	-4.9	-5.4978	6
200	0.2	-4.9	-6.2832	6
201	0.2	-5	-6.2832	2
202	0.2	-5	-5.4978	5
203	0.2	-5	-4.7124	5
204	0.2	-5	-3.927	5
