1	0	0	0	0
2	0	0	-0.7854	6
3	0	0	-1.5708	6
4	0	0.1	-1.5708	1
5	0	0.2	-1.5708	1
6	0	0.3	-1.5708	1
7	0	0.3	-0.7854	5
8	0	0.3	0	5
9	0	0.4	0	1
10	0	0.4	0.7854	5
11	0	0.4	1.5708	5
12	0	0.4	2.3562	5
13	0	0.4	3.1416	5
14	0	0.5	3.1416	1
15	0	0.5	3.927	5
16	0	0.5	4.7124	5
17	0	0.6	4.7124	1
18	0	0.6	3.927	6
19	0	0.6	3.1416	6
20	0	0.6	2.3562	6
21	0	0.6	1.5708	6
22	0	0.6	0.7854	6
23	0	0.6	0	6
24	0	0.7	0	1
25	0.1	0.7	0	4
26	0.1	0.7	-0.7854	6
27	0.1	0.7	-1.5708	6
28	0.1	0.7	-2.3562	6
29	0.1	0.7	-3.1416	6
30	0.1	0.7	-3.927	6
31	0.1	0.7	-4.7124	6
32	0.1	0.7	-5.4978	6
33	0.1	0.7	-6.2832	6
34	0.1	0.7	-7.0686	6
35	0.1	0.7	-7.854	6
36	0.1	0.8	-7.854	1
37	0.1	0.8	-8.6394	6
38	0.1	0.8	-9.4248	6
39	0.1	0.8	-10.21	6
40	0.1	0.8	-10.996	6
41	0.1	0.8	-11.781	6
42	0.1	0.8	-12.566	6
43	0.1	0.9	-12.566	1
44	0.1	0.9	-13.352	6
45	0.1	0.9	-14.137	6
46	0.1	1	-14.137	1
47	0.1	1	-13.352	5
48	0.1	1	-12.566	5
49	0.1	1	-11.781	5
50	0.1	1	-10.996	5
51	0.1	1	-10.21	5
52	0.1	1	-9.4248	5
53	0.1	1.1	-9.4248	1
54	0.1	1.1	-8.6394	5
55	0.1	1.1	-7.854	5
56	0.1	1.1	-7.0686	5
57	0.1	1.1	-6.2832	5
58	0.1	1.2	-6.2832	1
59	0.1	1.3	-6.2832	1
60	0.1	1.4	-6.2832	1
61	0.1	1.4	-5.4978	5
62	0.1	1.4	-4.7124	5
63	0.1	1.4	-3.927	5
64	0.1	1.4	-3.1416	5
65	0.1	1.4	-2.3562	5
66	0.1	1.4	-1.5708	5
67	0.1	1.5	-1.5708	1
68	0.1	1.6	-1.5708	1
69	0.1	1.7	-1.5708	1
70	0.1	1.8	-1.5708	1
71	0.1	1.9	-1.5708	1
72	0.1	1.9	-2.3562	6
73	0.1	1.9	-3.1416	6
74	0.1	1.9	-3.927	6
75	0.1	1.9	-4.7124	6
76	0.1	1.9	-5.4978	6
77	0.1	1.9	-6.2832	6
78	0.1	1.9	-5.4978	5
79	0.1	1.9	-4.7124	5
80	0.1	1.9	-3.927	5
81	0.1	1.9	-3.1416	5
82	0.1	1.9	-3.927	6
83	0.1	1.9	-4.7124	6
84	0.1	1.8	-4.7124	2
85	0.1	1.8	-3.927	5
